2.0	1.0	8.0	1.46817615	11.0	32801.0	0.52465094	63.28949564	113.919668361	8.0	911.357346885	
2.0	1.0	7.0	1.59995003	10.0	16840.0	0.48144003	57.55899051	86.6088172801	8.0	692.870538241	
2.0	1.0	6.0	1.7483488	9.0	7809.0	0.4405757	52.28123807	777002.482025	8.0	6216019.8562	
2.0	1.0	5.0	1.91244287	8.0	3158.0	0.40277282	47.50327077	4.93874941631	8.0	39.5099953305	
2.0	1.0	4.0	2.08762933	7.0	1057.0	0.36897355	43.30465438	82.818264143	8.0	662.546113144	
2.0	1.0	3.0	2.26304883	6.0	276.0	0.34037268	39.79916307	17004185.6759	8.0	136033485.408	
2.0	1.0	2.0	2.41941639	5.0	65.0	0.3183743	37.12927585	133.943837689	8.0	1071.55070151	
2.0	1.0	1.0	2.53037677	4.0	34.0	0.30441316	35.44572387	32.6746967848	8.0	261.397574278	
2.0	1.0	0.0	2.5709	3.0	33.0	0.29961492	34.8689517	4757159.94721	4.0	19028639.7888	
1.0	0.0	12.0	1.15175892	13.0	248833.0	0.66878579	83.94684091	206.156359854	8.0	1649.25087883	
1.0	0.0	11.0	1.24855064	12.0	161052.0	0.61693933	76.18594224	338.047913871	8.0	2704.38331097	
1.0	0.0	10.0	1.36220691	11.0	100001.0	0.56546476	68.86914242	601.820808637	8.0	4814.5664691	
1.0	0.0	9.0	1.49721937	10.0	59050.0	0.51447371	61.9245666	1166.41006802	8.0	9331.28054415	
1.0	0.0	8.0	1.65963707	9.0	32769.0	0.46412557	55.3072901	2402.4481184	8.0	19219.5849472	
1.0	0.0	7.0	1.85764247	8.0	16808.0	0.4146546	48.99513416	5108.4624361	8.0	40867.6994888	
1.0	0.0	6.0	2.10219923	7.0	7777.0	0.36641627	42.98953683	11381.3371664	8.0	91050.6973316	
1.0	0.0	5.0	2.40736159	6.0	3126.0	0.31996855	37.32204597	25678.1778377	8.0	205425.422701	
1.0	0.0	4.0	2.78868469	5.0	1025.0	0.27621624	32.06901446	58711.8025622	8.0	469694.420498	
1.0	0.0	3.0	3.25480926	4.0	244.0	0.23665903	27.3788741	133172.625543	8.0	1065381.00435	
1.0	0.0	2.0	3.78042129	3.0	33.0	0.20375507	23.51326331	281566.99664	8.0	2252535.97312	
1.0	0.0	1.0	4.25177902	2.0	2.0	0.18116652	20.87542708	493430.640242	8.0	3947445.12193	
1.0	0.0	0.0	4.45292942	1.0	1.0	0.17298276	19.9225765	608651.645364	4.0	2434606.58146	
0.0	0.0	13.0	1.10061538	13.0	371293.0	0.69986301	88.83202921	61.5225209626	2.0	123.045041925	
0.0	0.0	12.0	1.19233333	12.0	248832.0	0.6460274	80.48549992	397949.136558	2.0	795898.273115	
0.0	0.0	11.0	1.30072727	11.0	161051.0	0.59219178	72.62539674	47.2178366432	2.0	94.4356732863	
0.0	0.0	10.0	1.4308	10.0	100000.0	0.53835616	65.14361159	10.6333744671	2.0	21.2667489343	
0.0	0.0	9.0	1.58977778	9.0	59049.0	0.48452055	57.96212958	245425.303182	2.0	490850.606364	
0.0	0.0	8.0	1.7885	8.0	32768.0	0.43068493	51.02207094	174.153205897	2.0	348.306411794	
0.0	0.0	7.0	2.044	7.0	16807.0	0.37684932	44.27731601	613.387852211	2.0	1226.77570442	
0.0	0.0	6.0	2.38466667	6.0	7776.0	0.3230137	37.69055774	16549209.284	2.0	33098418.568	
0.0	0.0	5.0	2.8616	5.0	3125.0	0.26917808	31.23072763	1320.79083113	2.0	2641.58166225	
0.0	0.0	4.0	3.577	4.0	1024.0	0.21534247	24.87123957	608.954026224	2.0	1217.90805245	
0.0	0.0	3.0	4.76933333	3.0	243.0	0.16150685	18.58873994	1195901.64138	2.0	2391803.28275	
0.0	0.0	2.0	7.154	2.0	32.0	0.10767123	12.36217935	7142.56433464	2.0	14285.1286693	
0.0	0.0	1.0	14.308	1.0	1.0	0.05383562	6.17209107	78372.2998269	2.0	156744.599654	
